NP06H159,555755.3449,1824356.61,H,0
NP06H160,555762.2385,1824333.065,H,0
NP06H161,555754.8914,1824325.636,H,0
NP06H162,555750.7603,1824312.899,H,0
NP06H163,555649.2209,1824370.057,H,0
NP06H164,555638.1797,1824348.781,H,0
NP06H165,555630.6513,1824330.735,H,0
NP06H166,555622.5868,1824312.679,H,0
NP06H167,555621.9519,1824309.689,H,0
NP06H168,555488.7321,1824606.259,H,0
NP06H169,555629.8185,1824567.357,H,0
NP06H170,555008.2879,1825504.836,H,0
NP06H171,554983.303,1825511.415,H,0
NP06H172,554975.4035,1825512.715,H,0
NP06H173,554984.9687,1825485.31,H,0
NP06H174,554974.0512,1825456.296,H,0
NP06H175,554969.1532,1825494.448,H,0
NP06H176,554967.4875,1825478.182,H,0
NP06H177,554967.2731,1825517.564,H,0
NP06H178,554957.0483,1825512.455,H,0
NP06H179,554910.4592,1825451.267,H,0
NP06H180,554895.3199,1825443.599,H,0
NP06H181,554847.6754,1825461.395,H,0
NP06H182,554921.0799,1825513.574,H,0
NP06H183,554910.0964,1825508.895,H,0
NP06H184,555038.9048,1826503.963,H,0
NP06H185,555128.0671,1825779.72,H,0
NP06H186,554884.6992,1825506.736,H,0
NP06H187,554894.9818,1825493.708,H,0
NP06H188,554883.685,1825487.7,H,0
NP06H189,554874.8042,1825497.638,H,0
NP06H190,554860.4894,1825502.247,H,0
NP06H191,554819.7385,1825495.728,H,0
NP06H192,554808.9529,1825455.986,H,0
NP06H193,554817.4544,1825471.383,H,0
NP06H194,554839.9573,1825394.229,H,0
NP06H195,554555.0798,1825405.776,H,0
NP06H196,554727.5829,1825475.462,H,0
NP06H197,554724.7876,1825484.42,H,0
NP06H198,554888.0718,1825608.845,H,0
NP06H200,554836.8403,1825610.045,H,0
NP06H201,554818.7077,1825605.236,H,0
NP06H202,554783.1022,1825547.957,H,0
NP06H204,554799.734,1825637.269,H,0
NP06H205,554819.3344,1825651.266,H,0
NP06H206,554884.1468,1825640.698,H,0
NP06H207,554816.77,1825694.837,H,0
NP06H208,554844.9625,1825688.829,H,0
NP06H209,554900.5477,1825652.796,H,0
NP06H210,554899.5582,1825622.592,H,0
NP06H211,554905.6931,1825602.916,H,0
NP06H212,554953.5768,1825531.581,H,0
NP06H213,554972.7978,1825528.861,H,0
NP06H214,554981.5549,1825527.222,H,0
NP06H215,555014.9671,1825522.882,H,0
NP06H216,555017.9521,1825524.112,H,0
NP06H217,555040.0509,1825522.293,H,0
NP06H218,555051.0509,1825518.663,H,0
NP06H220,555119.7058,1825548.047,H,0
NP06H221,555088.2644,1825531.151,H,0
NP06H222,555323.9801,1825336.51,H,0
NP06H223,555323.5595,1825334.511,H,0
NP06H224,555317.0041,1825352.197,H,0
NP06H225,555275.1977,1825381.631,H,0
NP06H226,555279.3866,1825412.175,H,0
NP06H227,555249.1738,1825416.184,H,0
NP06H228,555240.4992,1825428.662,H,0
NP06H229,555210.1462,1825447.168,H,0
NP06H230,555207.8126,1825523.052,H,0
NP06H231,555185.9859,1825503.087,H,0
NP06H232,555185.7303,1825519.453,H,0
NP06H233,555195.246,1825555.436,H,0
NP06H234,555160.7866,1825549.257,H,0
NP06H235,555184.6418,1825569.893,H,0
NP06H236,555155.2206,1825556.546,H,0
NP06H237,555181.8465,1825578.631,H,0
NP06H238,555151.7739,1825567.153,H,0
NP06H239,555169.8817,1825580.261,H,0
NP06H240,555175.1756,1825596.867,H,0
NP06H241,555161.6194,1825599.377,H,0
NP06H242,555168.1914,1825617.863,H,0
NP06H243,555150.9658,1825634.86,H,0
NP06H244,555047.769,1825591.668,H,0
NP06H245,555033.8253,1825575.262,H,0
NP06H246,555014.3486,1825554.856,H,0
NP06H247,555017.4161,1825566.814,H,0
NP06H248,555030.9063,1825589.969,H,0
NP06H249,555021.9183,1825601.117,H,0
NP06H250,555015.5031,1825605.416,H,0
NP06H251,555034.485,1825609.335,H,0
NP06H252,555083.589,1825647.077,H,0
NP06H253,555084.3806,1825629.371,H,0
NP06H254,555126.4756,1825653.936,H,0
NP06H255,555125.1398,1825674.282,H,0
NP06H256,555070.3956,1825673.142,H,0
NP06H257,555056.1303,1825658.835,H,0
NP06H258,555041.8073,1825666.763,H,0
NP06H259,555034.7159,1825646.177,H,0
NP06H260,555024.1529,1825644.158,H,0
NP06H261,555030.4115,1825660.764,H,0
NP06H262,554971.6599,1825556.076,H,0
NP06H263,554977.3825,1825572.352,H,0
NP06H264,554976.5662,1825598.787,H,0
NP06H265,554998.0301,1825635.57,H,0
NP06H266,554995.2678,1825672.732,H,0
NP06H268,554985.9664,1825677.461,H,0
NP06H269,554959.7199,1825634.59,H,0
NP06H270,554959.1097,1825662.574,H,0
NP06H271,555593.36,1825297.65,H,0
NP06H272,554977.06,1825645.95,H,0
NP06H273,555546.36,1825259.21,H,0
NP06H274,554991.43,1825647.68,H,0
NP06H275,555970.16,1825446.35,H,0
NP06H276,555940.39,1825614.2,H,0
NP06H277,555722.96,1825333.04,H,0
NP06H278,556004.75,1825455.71,H,0
NP06H279,555764.31,1825354.63,H,0
NP06H280,554943.11,1825461.7,H,0
NP06H281,554987.58,1825483.74,H,0
NP06H282,555281.26,1825512.18,H,0
NP06H283,555160.79,1825494.82,H,0
NP06H284,555714.86,1824637.72,H,0
NP06H285,555767.04,1824668.05,H,0
NP06H286,555830.74,1824486.2,H,0
NP06H287,555913.41,1824469.77,H,0
NP06H288,555763.81,1824355.74,H,0
NP06H289,555366.25,1825776.55,H,0
NP06H290,555376.46,1825766.29,H,0
NP06H291,554828.32,1825571.15,H,0
NP06H292,554981.93,1825470.66,H,0
NP06H293,555554.23,1825264.78,H,0
NP06H294,555800.47,1824671.44,H,0
NP06H295,555319.53,1825606.56,H,0
NP06H296,555310.79,1825617.8,H,0
NP06H297,554787.21,1825593.48,H,0
NP06H298,554884.25,1825655.73,H,0
NP06H299,554891.54,1825669.39,H,0
NP06H300,554896.17,1825674.66,H,0
NP06H301,554912.76,1825675.2,H,0
NP06H302,555429.18,1825483.25,H,0
NP06H303,555733.57,1824301.01,H,0
NP06H304,555176.64,1825552.03,H,0
NP06H305,555037.62,1825518.2,H,0
NP06H306,555001.28,1825520.39,H,0
NP06H307,554869.46,1825679.81,H,0
NP06H308,555707.67,1824537.64,H,0
NP06H309,555545.03,1824599.63,H,0
NP06H310,555259.22,1825631.74,H,0
NP06H311,555336.63,1825580.68,H,0
NP06H312,555953.65,1825521.04,H,0
NP06H313,555871.28,1825587.34,H,0
NP06H314,556518.07,1825556.27,H,0
NP06H315,555141.07,1825642.26,H,0
NP06H316,555013.83,1825602.02,H,0
NP06H317,554902.51,1825574.37,H,0
NP06H318,554886.7,1825445,H,0
NP06H319,554914.67,1825453.85,H,0
NP06H320,554891.27,1825469.97,H,0
NP06H321,554943.33,1825499.15,H,0
NP06H322,554841.28,1825389.95,H,0
NP06H323,555129.21,1825628.24,H,0
NP06H324,555707.79,1824676.47,H,0
NP06H325,555791.97,1825553.93,H,0
NP06H326,555276.83,1825669.98,H,0
NP06H327,555407.07,1825606.57,H,0
NP06H328,555678.16,1825313.34,H,0
NP06H329,555668.55,1825218.37,H,0
NP06H330,555135.98,1825487.51,H,0
NP06H331,555262.39,1825417.08,H,0
NP06H332,555725.86,1824498.7,H,0
NP06H333,554909.95,1825522.44,H,0
NP07H001,555234.38,1826937.74,H,0
NP07H002,555213.03,1826962.87,H,0
NP07H003,555241.3,1826968.39,H,0
NP07H004,555309.63,1827084.44,H,0
NP07H005,555317.15,1827073.68,H,0
NP07H006,555326.47,1827070.83,H,0
NP07H007,555324.66,1827081.49,H,0
NP07H008,555301.29,1827105.85,H,0
NP07H009,555266.01,1827156.84,H,0
NP07H011,555254.35,1827186.33,H,0
NP07H012,555265.91,1827274.8,H,0
NP07H013,555316.98,1827234.31,H,0
NP07H014,555340.55,1827206.28,H,0
NP07H015,555315.02,1827184.51,H,0
NP07H016,555323.43,1827193.01,H,0
NP07H017,555342.2,1827193.03,H,0
NP07H018,555338.6,1827311.37,H,0
NP07H019,555347.04,1827316.87,H,0
NP07H020,555352.61,1827320.11,H,0
NP07H021,555370.78,1827335.21,H,0
NP07H022,555384.37,1827332.3,H,0
NP07H023,555388.34,1827315.84,H,0
NP07H024,555376.58,1827276.54,H,0
NP07H025,555387.79,1827269.06,H,0
NP07H026,555411.49,1827242.4,H,0
NP07H027,555426.84,1827215.57,H,0
NP07H028,555441.55,1827189.21,H,0
NP07H029,555402.33,1827348.2,H,0
NP07H030,555433.17,1827339.47,H,0
NP07H031,555441.84,1827368.38,H,0
NP07H032,555480.67,1827339.15,H,0
NP07H033,555468.73,1827305.19,H,0
NP07H034,555498.28,1827275.64,H,0
NP07H035,555487.53,1827243.76,H,0
NP07H036,555532.78,1827231.25,H,0
NP07H037,555491.73,1827390.94,H,0
NP07H038,555498.29,1827402.14,H,0
NP07H039,555506.43,1827397.08,H,0
NP07H040,555531.35,1827406.99,H,0
NP07H041,555547.78,1827416.49,H,0
NP07H042,555544.44,1827373.44,H,0
NP07H043,555542.4,1827352.07,H,0
NP07H044,555586.34,1827254.6,H,0
NP07H045,555582.76,1827153.71,H,0
NP07H046,555639.67,1827220.15,H,0
NP07H047,555630.14,1827237.83,H,0
NP07H048,555576.65,1827338.15,H,0
NP07H049,555561.53,1827391.21,H,0
NP07H050,555593,1827387.61,H,0
NP07H051,555587.63,1827398.41,H,0
NP07H052,555563.76,1827421.69,H,0
NP07H053,555635.08,1827415.24,H,0
NP07H054,555638.53,1827407.66,H,0
NP07H055,555633.25,1827384.21,H,0
NP07H056,555666.97,1827246.94,H,0
NP07H057,555673.83,1827234.96,H,0
NP07H058,555700.97,1827307.39,H,0
NP07H059,555725.23,1827344.05,H,0
NP07H060,555728.95,1827348.08,H,0
NP07H061,555789.68,1827342.34,H,0
NP07H062,555786.57,1827361,H,0
NP07H063,555766.67,1827353.44,H,0
NP07H064,555726.76,1827378.16,H,0
NP07H065,555771.85,1827413.23,H,0
NP07H066,555780.57,1827407.22,H,0
NP07H067,555795.13,1827422.93,H,0
NP07H068,555809.25,1827421.84,H,0
NP07H069,555819.08,1827427.13,H,0
NP07H070,555827.56,1827410.04,H,0
NP07H071,555867.58,1827335.98,H,0
NP07H072,555874.46,1827384.4,H,0
NP07H073,555877.7,1827415.41,H,0
NP07H074,555886.02,1827417.28,H,0
NP07H075,555904.18,1827474.72,H,0
NP07H076,555925.12,1827480.58,H,0
NP07H077,555940.16,1827434.05,H,0
NP07H078,555953.13,1827428.33,H,0
NP07H079,555958.05,1827443.61,H,0
NP07H080,555968.22,1827459.85,H,0
NP07H081,555956.78,1827482.72,H,0
NP07H082,556018.68,1827456.13,H,0
NP07H083,556033.94,1827489.07,H,0
NP07H084,556046.58,1827500.51,H,0
NP07H085,556050.12,1827449.5,H,0
NP07H086,556119.57,1827466.29,H,0
NP07H087,556177.36,1827567.72,H,0
NP07H088,556209.76,1827586.1,H,0
NP07H089,556223.56,1827599.77,H,0
NP07H090,556259.27,1827613.71,H,0
NP07H091,556266.1,1827619.99,H,0
NP07H092,556245.72,1827637.29,H,0
NP07H093,556239.03,1827624.82,H,0
NP07H094,556225.4,1827614.66,H,0
NP07H095,556200.02,1827601.67,H,0
NP07H096,556178.12,1827583.3,H,0
NP07H097,556168.01,1827583.76,H,0
NP07H098,556152.28,1827573.2,H,0
NP07H099,556146.05,1827571.46,H,0
NP07H100,556018.53,1827527.79,H,0
NP07H101,556047.12,1827536.79,H,0
NP07H102,556068.45,1827542.81,H,0
NP07H103,556121.81,1827591.58,H,0
NP07H104,556162.72,1827610.7,H,0
NP07H105,556170.32,1827607.33,H,0
NP07H106,556181.46,1827621.14,H,0
NP07H107,556210.26,1827625.19,H,0
NP07H108,556245.98,1827661.61,H,0
NP07H109,556182.57,1827641.32,H,0
NP07H110,556163.73,1827632.19,H,0
NP07H111,556108.33,1827607.22,H,0
NP07H112,556097.4,1827613.09,H,0
NP07H113,556086.02,1827602,H,0
NP07H114,556065.21,1827574.39,H,0
NP07H115,556048.29,1827564.9,H,0
NP07H116,555998.5,1827537.62,H,0
NP07H117,555967.51,1827563.34,H,0
NP07H118,555964.45,1827517.69,H,0
NP07H119,555958.23,1827535.74,H,0
NP07H120,555964.6,1827515.06,H,0
NP07H121,555924.24,1827491.98,H,0
NP07H122,555916.51,1827490.14,H,0
NP07H123,555908.15,1827486.56,H,0
NP07H124,555894.17,1827481.46,H,0
NP07H125,555883.16,1827495.04,H,0
NP07H126,555877.9,1827470.25,H,0
NP07H127,555854.15,1827473.12,H,0
NP07H128,555837.6,1827463.62,H,0
NP07H129,555825.61,1827448.52,H,0
NP07H130,555778.51,1827436.55,H,0
NP07H131,555774.97,1827422.4,H,0
NP07H132,555757.33,1827428.37,H,0
NP07H133,555713.71,1827393.84,H,0
NP07H134,555704.78,1827412.39,H,0
NP07H135,555708.24,1827390.65,H,0
NP07H136,555679.16,1827371.97,H,0
NP07H137,555654.98,1827406.7,H,0
NP07H138,555642.54,1827424.22,H,0
NP07H139,555680.56,1827488.22,H,0
NP07H140,555701.6,1827496.83,H,0
NP07H141,555709.66,1827499.6,H,0
NP07H142,555723.96,1827503.62,H,0
NP07H143,555737.54,1827481.34,H,0
NP07H144,555735.75,1827516.87,H,0
NP07H145,555752.04,1827525.63,H,0
NP07H146,555758.94,1827479.05,H,0
NP07H147,555768.98,1827474.31,H,0
NP07H148,555777.81,1827537.95,H,0
NP07H149,555819.18,1827498.3,H,0
NP07H150,555821.54,1827561.97,H,0
NP07H151,555837.31,1827562.37,H,0
NP07H152,555842.91,1827564.51,H,0
NP07H153,555871.9,1827523.78,H,0
NP07H155,555880.3,1827499.48,H,0
NP07H156,555870.04,1827525.73,H,0
NP07H157,555873.27,1827594.52,H,0
NP07H158,555877.84,1827575.16,H,0
NP07H159,555898.49,1827532.89,H,0
NP07H160,555905.42,1827522.24,H,0
NP07H161,555911.59,1827520.5,H,0
NP07H162,555896.69,1827556.74,H,0
NP07H163,555895.36,1827570.7,H,0
NP07H164,555898,1827596.58,H,0
NP07H165,555914.34,1827618.2,H,0
NP07H166,555928.83,1827614.25,H,0
NP07H167,555941.39,1827570.9,H,0
NP07H168,555951.96,1827612.52,H,0
NP07H169,555960.49,1827583.21,H,0
NP07H170,555960.51,1827630.64,H,0
NP07H171,555973.41,1827635.67,H,0
NP07H172,555992.23,1827647.73,H,0
NP07H173,556021.94,1827605.9,H,0
NP07H174,556000.03,1827650.93,H,0
NP07H175,556014.95,1827655.12,H,0
NP07H176,556037.44,1827678.67,H,0
NP07H177,556050.19,1827676.96,H,0
NP07H178,556057.62,1827692.29,H,0
NP07H179,556063.69,1827685.59,H,0
NP07H180,556071.83,1827658.47,H,0
NP07H181,556082.35,1827635.88,H,0
NP07H182,556066.62,1827695.39,H,0
NP07H183,556118.29,1827712.51,H,0
NP07H184,556133.74,1827723.5,H,0
NP07H185,556251.85,1827731.49,H,0
NP07H186,556259.97,1827794.39,H,0
NP07H187,556273.96,1827781.31,H,0
NP07H188,556311.63,1827796.21,H,0
NP07H189,556331.21,1827811.54,H,0
NP07H190,556133.04,1828093.4,H,0
NP07H191,556212.28,1827809.54,H,0
NP07H192,556212.5,1827793.89,H,0
NP07H193,556138.73,1827751.37,H,0
NP07H194,556121.53,1827739.81,H,0
NP07H195,556110.96,1827760.13,H,0
NP07H196,556073.17,1827832,H,0
NP07H197,556094.92,1827837.66,H,0
NP07H198,556044.53,1827880.67,H,0
NP07H199,556035.87,1827879.71,H,0
NP07H200,556026.43,1827896.5,H,0
NP07H201,556022.05,1827911.29,H,0
NP07H202,556008.06,1827918.48,H,0
NP07H203,556004.33,1827929.18,H,0
NP07H204,556029.9,1827959.24,H,0
NP07H205,555990.23,1827968.1,H,0
NP07H206,556012.62,1827981.78,H,0
NP07H207,555954.39,1827877.05,H,0
NP07H208,555969.95,1827900.88,H,0
NP07H209,556006.01,1827900.9,H,0
NP07H210,555980.33,1828066.97,H,0
NP07H211,555964.12,1828062.16,H,0
NP07H212,555935.09,1828052.56,H,0
NP07H213,555867.33,1828045.86,H,0
NP07H214,555849.2,1828042.07,H,0
NP07H215,555833.2,1828008.44,H,0
NP07H216,555813.34,1828029.01,H,0
NP07H217,555802.55,1828009.06,H,0
NP07H218,555757.78,1828020.86,H,0
NP07H221,555718.8,1827990.73,H,0
NP07H222,555723.98,1827962.58,H,0
NP07H223,555720.67,1827947.38,H,0
NP07H224,555770.46,1827828.2,H,0
NP07H225,555780.81,1827785.38,H,0
NP07H226,555808.81,1827747.57,H,0
NP07H227,555843.56,1827747.14,H,0
NP07H228,555859.81,1827733.63,H,0
NP07H229,555998.84,1827681.91,H,0
NP07H230,555885.08,1827612.76,H,0
NP07H231,555857.73,1827601.08,H,0
NP07H232,555847.84,1827616.04,H,0
NP07H233,555849.49,1827597.77,H,0
NP07H234,555833.66,1827589.77,H,0
NP07H235,555814.07,1827644.33,H,0
NP07H236,555786.08,1827714.41,H,0
NP07H237,555762.34,1827719.4,H,0
NP07H238,555732.3,1827748.86,H,0
NP07H239,555755,1827763.34,H,0
NP07H240,555747.18,1827771.28,H,0
NP07H241,555717.64,1827917.98,H,0
NP07H242,555678.38,1827910.13,H,0
NP07H243,555664.11,1827934.6,H,0
NP07H244,555668.73,1827950.15,H,0
NP07H245,555661.41,1827958.74,H,0
NP07H246,555661.08,1827979.4,H,0
NP07H247,555649.49,1827989.11,H,0
NP07H248,555651.37,1827999.8,H,0
NP07H249,555702.01,1827718.88,H,0
NP07H250,555717.1,1827710.43,H,0
NP07H251,555703.5,1827740.89,H,0
NP07H252,555736.98,1827718.32,H,0
NP07H253,555736.86,1827701.51,H,0
NP07H254,555753.51,1827682.15,H,0
NP07H255,555773.75,1827642.12,H,0
NP07H256,555801.9,1827620.02,H,0
NP07H257,555817.77,1827595.45,H,0
NP07H258,555765.59,1827567.64,H,0
NP07H259,555763.73,1827553.62,H,0
NP07H260,555695.28,1827658.28,H,0
NP07H261,555690.93,1827673.94,H,0
NP07H262,555684.64,1827686.05,H,0
NP07H263,555663.57,1827703.43,H,0
NP07H264,555679.16,1827714.03,H,0
NP07H265,555661.79,1827710.13,H,0
NP07H266,555648.18,1827731.84,H,0
NP07H267,555634.29,1827768.77,H,0
NP07H268,555652.06,1827780.28,H,0
NP07H269,555617.52,1827820,H,0
NP07H270,555612.22,1827839.2,H,0
NP07H271,555581.11,1827854.7,H,0
NP07H272,555631.08,1827676.81,H,0
NP07H273,555671.75,1827667.64,H,0
NP07H274,555678.17,1827638.06,H,0
NP07H275,555687.26,1827632.5,H,0
NP07H276,555704.42,1827625.58,H,0
NP07H277,555683.58,1827610.29,H,0
NP07H278,555705.77,1827616.43,H,0
NP07H279,555724.61,1827587.69,H,0
NP07H280,555743.99,1827547.31,H,0
NP07H281,555695.11,1827524.21,H,0
NP07H282,555667.79,1827549.77,H,0
NP07H283,555644.49,1827623.46,H,0
NP07H284,555604.25,1827653.8,H,0
NP07H285,555589.27,1827678.93,H,0
NP07H286,555587.98,1827701.45,H,0
NP07H287,555601.98,1827719.55,H,0
NP07H288,555562.46,1827741.86,H,0
NP07H289,555563.15,1827762,H,0
NP07H290,555584.48,1827764.85,H,0
NP07H291,555585.68,1827768.23,H,0
NP07H292,555545.58,1827725.58,H,0
NP07H293,555546.18,1827683.67,H,0
NP07H294,555217.8,1827272.76,H,0
NP07H295,555189.26,1827260.87,H,0
NP07H296,555186.58,1827280.95,H,0
NP07H337,555484.5,1827286.9,H,0
NP07H338,555482.6,1827361.18,H,0
NP07H339,555689.35,1827374.76,H,0
NP07H340,555849.93,1827457.56,H,0
NP07H341,556143.61,1827727.88,H,0
NP07H342,555734.58,1827975.83,H,0
NP07H346,556102.51,1827975.45,H,0
NP11H001,555172.776,1825700.296,H,0
NP11H002,555209.4041,1825732.03,H,0
NP11H003,555191.0818,1825720.692,H,0
NP11H004,555229.4167,1825752.766,H,0
NP11H005,555171.3495,1825757.815,H,0
NP11H006,555205.5945,1825804.475,H,0
NP11H007,555251.3342,1825820.632,H,0
NP11H008,555238.0749,1825788.628,H,0
NP11H009,555278.9908,1825812.514,H,0
NP11H010,555285.8018,1825820.172,H,0
NP11H011,555274.0515,1825825.341,H,0
NP11H012,555266.9106,1825823.331,H,0
NP11H013,555294.6579,1825821.302,H,0
NP11H014,555296.8678,1825833.139,H,0
NP11H015,555309.6241,1825854.635,H,0
NP11H016,555355.2483,1825874.441,H,0
NP11H017,555394.9768,1825904.305,H,0
NP11H018,555379.9281,1825945.416,H,0
NP11H019,555379.7797,1825962.783,H,0
NP11H020,555342.055,1825939.568,H,0
NP11H021,555328.0618,1825945.286,H,0
NP11H022,555315.7837,1825905.875,H,0
NP11H023,555297.5192,1825912.013,H,0
NP11H024,555258.9121,1825944.777,H,0
NP11H025,555269.8956,1825947.346,H,0
NP11H026,555259.4151,1825955.394,H,0
NP11H027,555257.3537,1825968.442,H,0
NP11H028,555248.1101,1825993.527,H,0
NP11H029,555247.8297,1826018.862,H,0
NP11H030,555276.3768,1826040.947,H,0
NP11H031,555262.4414,1826064.702,H,0
NP11H032,555259.0028,1826074.54,H,0
NP11H033,555250.8312,1826097.745,H,0
NP11H034,555294.0559,1826095.646,H,0
NP11H035,555310.6218,1826086.178,H,0
NP11H036,555252.5463,1826178.509,H,0
NP11H037,555238.1738,1826163.092,H,0
